Student ID,Student Name,Gender,Term,Class,Subject,CA Score,CA Total Score,Classes Held,Classes Attended,Behavioral Rating,Final Outcome
STU_0095,Student 0095,Male,2025_T2,SS3,Biology,35.7,40,26,22,Good,Pass
STU_0095,Student 0095,Male,2025_T2,SS3,English Language,33.9,40,30,26,Good,Pass
STU_0095,Student 0095,Male,2025_T2,SS3,Further Mathematics,34.8,40,28,24,Good,Pass
STU_0096,Student 0096,Male,2024_T1,JSS1,Physics,32.2,40,32,27,Good,Pass
STU_0096,Student 0096,Male,2024_T1,JSS1,English Language,32.5,40,30,25,Good,Pass
STU_0096,Student 0096,Male,2024_T1,JSS1,Literature,35.9,40,33,28,Good,Pass
STU_0096,Student 0096,Male,2024_T1,JSS1,Mathematics,36.0,40,26,22,Good,Pass
STU_0096,Student 0096,Male,2024_T1,JSS1,Biology,37.2,40,32,27,Good,Pass
STU_0096,Student 0096,Male,2024_T1,JSS1,Geography,33.1,40,27,23,Good,Pass
STU_0096,Student 0096,Male,2024_T2,JSS1,Computer Science,34.4,40,26,22,Good,Pass
STU_0096,Student 0096,Male,2024_T2,JSS1,Economics,31.3,40,28,24,Good,Pass
STU_0096,Student 0096,Male,2024_T2,JSS1,Geography,30.4,40,27,23,Good,Pass
STU_0096,Student 0096,Male,2024_T2,JSS1,Chemistry,31.6,40,34,29,Good,Pass
STU_0096,Student 0096,Male,2024_T2,JSS1,Literature,33.2,40,35,30,Good,Pass
STU_0096,Student 0096,Male,2024_T2,JSS1,Mathematics,32.7,40,25,21,Good,Pass
STU_0096,Student 0096,Male,2025_T1,JSS1,Biology,35.1,40,29,26,Good,Pass
STU_0096,Student 0096,Male,2025_T1,JSS1,Economics,37.5,40,34,30,Good,Pass
STU_0096,Student 0096,Male,2025_T1,JSS1,Literature,34.5,40,35,31,Good,Pass
STU_0096,Student 0096,Male,2025_T1,JSS1,English Language,34.2,40,29,26,Good,Pass
STU_0096,Student 0096,Male,2025_T1,JSS1,Further Mathematics,36.5,40,31,28,Good,Pass
STU_0096,Student 0096,Male,2025_T1,JSS1,Physics,35.4,40,30,27,Good,Pass
STU_0096,Student 0096,Male,2025_T2,JSS1,Further Mathematics,36.3,40,30,26,Good,Pass
STU_0096,Student 0096,Male,2025_T2,JSS1,Economics,37.7,40,33,29,Good,Pass
STU_0096,Student 0096,Male,2025_T2,JSS1,Physics,36.4,40,25,22,Good,Pass
STU_0096,Student 0096,Male,2025_T2,JSS1,Computer Science,40.0,40,25,22,Good,Pass
STU_0096,Student 0096,Male,2025_T2,JSS1,Literature,34.7,40,33,29,Good,Pass
STU_0096,Student 0096,Male,2025_T2,JSS1,Mathematics,36.2,40,30,26,Good,Pass
STU_0097,Student 0097,Male,2024_T1,JSS1,Economics,24.5,40,35,13,Average,Fail
STU_0097,Student 0097,Male,2024_T1,JSS1,Computer Science,23.3,40,27,10,Average,Fail
STU_0097,Student 0097,Male,2024_T1,JSS1,Further Mathematics,26.0,40,32,12,Average,Pass
STU_0097,Student 0097,Male,2024_T1,JSS1,Chemistry,23.3,40,27,10,Average,Fail
STU_0097,Student 0097,Male,2024_T1,JSS1,Biology,25.5,40,28,10,Average,Fail
STU_0097,Student 0097,Male,2024_T1,JSS1,English Language,23.1,40,33,12,Average,Pass
STU_0097,Student 0097,Male,2024_T2,JSS1,Physics,20.4,40,35,16,Average,Pass
STU_0097,Student 0097,Male,2024_T2,JSS1,Biology,19.5,40,25,11,Average,Pass
STU_0097,Student 0097,Male,2024_T2,JSS1,Computer Science,22.0,40,27,12,Average,Pass
STU_0097,Student 0097,Male,2024_T2,JSS1,English Language,19.9,40,32,15,Average,Fail
STU_0097,Student 0097,Male,2024_T2,JSS1,Mathematics,23.5,40,35,16,Average,Pass
STU_0097,Student 0097,Male,2024_T2,JSS1,Geography,18.2,40,31,14,Average,Fail
STU_0097,Student 0097,Male,2025_T1,JSS1,Literature,25.6,40,33,11,Excellent,Pass
STU_0097,Student 0097,Male,2025_T1,JSS1,Economics,23.4,40,32,11,Excellent,Fail
STU_0097,Student 0097,Male,2025_T1,JSS1,Physics,25.8,40,31,10,Excellent,Pass
STU_0097,Student 0097,Male,2025_T1,JSS1,Chemistry,20.8,40,30,10,Excellent,Fail
STU_0097,Student 0097,Male,2025_T1,JSS1,Biology,26.4,40,28,9,Excellent,Pass
STU_0097,Student 0097,Male,2025_T1,JSS1,Further Mathematics,24.3,40,27,9,Excellent,Pass
STU_0097,Student 0097,Male,2025_T2,JSS1,Chemistry,22.8,40,30,9,Average,Pass
STU_0097,Student 0097,Male,2025_T2,JSS1,Further Mathematics,18.7,40,25,8,Average,Fail
STU_0097,Student 0097,Male,2025_T2,JSS1,Biology,18.3,40,25,8,Average,Fail
STU_0097,Student 0097,Male,2025_T2,JSS1,Computer Science,21.0,40,34,11,Average,Fail
STU_0097,Student 0097,Male,2025_T2,JSS1,Literature,21.6,40,32,10,Average,Fail
STU_0097,Student 0097,Male,2025_T2,JSS1,Geography,22.9,40,30,9,Average,Pass
STU_0098,Student 0098,Female,2024_T1,SS1,Biology,25.5,40,28,17,Poor,Fail
STU_0098,Student 0098,Female,2024_T1,SS1,Literature,26.6,40,32,19,Poor,Fail
STU_0098,Student 0098,Female,2024_T1,SS1,English Language,29.1,40,35,21,Poor,Pass
STU_0098,Student 0098,Female,2024_T1,SS1,Computer Science,25.0,40,35,21,Poor,Fail
STU_0098,Student 0098,Female,2024_T1,SS1,Economics,27.6,40,35,21,Poor,Pass
STU_0098,Student 0098,Female,2024_T1,SS1,Mathematics,24.8,40,26,15,Poor,Pass
STU_0098,Student 0098,Female,2024_T2,SS1,Computer Science,24.1,40,32,19,Poor,Fail
STU_0098,Student 0098,Female,2024_T2,SS1,Mathematics,27.2,40,33,20,Poor,Fail
STU_0098,Student 0098,Female,2024_T2,SS1,Geography,26.8,40,32,19,Poor,Fail
STU_0098,Student 0098,Female,2024_T2,SS1,Biology,27.5,40,34,20,Poor,Fail
STU_0098,Student 0098,Female,2024_T2,SS1,Further Mathematics,27.2,40,30,18,Poor,Pass
STU_0098,Student 0098,Female,2024_T2,SS1,Chemistry,27.6,40,31,19,Poor,Pass
STU_0098,Student 0098,Female,2025_T1,SS1,Physics,23.4,40,25,17,Poor,Fail
STU_0098,Student 0098,Female,2025_T1,SS1,Mathematics,26.8,40,35,23,Poor,Pass
STU_0098,Student 0098,Female,2025_T1,SS1,Biology,21.8,40,32,21,Poor,Pass
STU_0098,Student 0098,Female,2025_T1,SS1,Geography,22.3,40,34,23,Poor,Fail
STU_0098,Student 0098,Female,2025_T1,SS1,Literature,21.0,40,27,18,Poor,Fail
STU_0098,Student 0098,Female,2025_T1,SS1,Computer Science,23.7,40,34,23,Poor,Pass
STU_0098,Student 0098,Female,2025_T2,SS1,Computer Science,24.0,40,33,22,Poor,Pass
STU_0098,Student 0098,Female,2025_T2,SS1,Mathematics,21.7,40,26,17,Poor,Fail
STU_0098,Student 0098,Female,2025_T2,SS1,Biology,23.1,40,29,19,Poor,Pass
STU_0098,Student 0098,Female,2025_T2,SS1,Chemistry,22.3,40,29,19,Poor,Fail
STU_0098,Student 0098,Female,2025_T2,SS1,Further Mathematics,20.1,40,27,18,Poor,Fail
STU_0098,Student 0098,Female,2025_T2,SS1,English Language,23.4,40,34,23,Poor,Pass
STU_0099,Student 0099,Male,2024_T1,SS3,Literature,38.4,40,32,23,Average,Pass
STU_0099,Student 0099,Male,2024_T1,SS3,Geography,40.0,40,27,19,Average,Pass
STU_0099,Student 0099,Male,2024_T1,SS3,Physics,39.1,40,33,23,Average,Pass
STU_0099,Student 0099,Male,2024_T1,SS3,Computer Science,36.0,40,25,17,Average,Pass
STU_0099,Student 0099,Male,2024_T1,SS3,Further Mathematics,38.0,40,30,21,Average,Pass
STU_0099,Student 0099,Male,2024_T1,SS3,English Language,37.4,40,26,18,Average,Pass
STU_0099,Student 0099,Male,2024_T2,SS3,Literature,40.0,40,35,23,Average,Pass
STU_0099,Student 0099,Male,2024_T2,SS3,Economics,40.0,40,27,18,Average,Pass
STU_0099,Student 0099,Male,2024_T2,SS3,Further Mathematics,40.0,40,28,18,Average,Pass
STU_0099,Student 0099,Male,2024_T2,SS3,English Language,39.4,40,34,22,Average,Pass
STU_0099,Student 0099,Male,2024_T2,SS3,Geography,39.2,40,30,20,Average,Pass
STU_0099,Student 0099,Male,2024_T2,SS3,Chemistry,39.8,40,25,16,Average,Pass
STU_0099,Student 0099,Male,2025_T1,SS3,Literature,40.0,40,28,19,Average,Pass
STU_0099,Student 0099,Male,2025_T1,SS3,Economics,35.1,40,31,21,Average,Pass
STU_0099,Student 0099,Male,2025_T1,SS3,Computer Science,35.3,40,35,24,Average,Pass
STU_0099,Student 0099,Male,2025_T1,SS3,Physics,38.0,40,31,21,Average,Pass
STU_0099,Student 0099,Male,2025_T1,SS3,Chemistry,35.9,40,32,22,Average,Pass
STU_0099,Student 0099,Male,2025_T1,SS3,Biology,34.7,40,29,20,Average,Pass
STU_0099,Student 0099,Male,2025_T2,SS3,Economics,35.5,40,31,22,Excellent,Pass
STU_0099,Student 0099,Male,2025_T2,SS3,Geography,34.5,40,34,24,Excellent,Pass
STU_0099,Student 0099,Male,2025_T2,SS3,Mathematics,37.7,40,35,24,Excellent,Pass
STU_0099,Student 0099,Male,2025_T2,SS3,Literature,34.7,40,29,20,Excellent,Pass
STU_0099,Student 0099,Male,2025_T2,SS3,Biology,32.7,40,30,21,Excellent,Pass
STU_0099,Student 0099,Male,2025_T2,SS3,Physics,36.7,40,29,20,Excellent,Pass
STU_0100,Student 0100,Female,2024_T1,JSS3,Computer Science,28.3,40,30,26,Good,Pass
STU_0100,Student 0100,Female,2024_T1,JSS3,Chemistry,27.7,40,33,28,Good,Pass
STU_0100,Student 0100,Female,2024_T1,JSS3,Geography,25.8,40,25,21,Good,Pass
STU_0100,Student 0100,Female,2024_T1,JSS3,Literature,27.4,40,35,30,Good,Pass
STU_0100,Student 0100,Female,2024_T1,JSS3,Economics,26.2,40,25,21,Good,Pass
STU_0100,Student 0100,Female,2024_T1,JSS3,English Language,30.1,40,26,22,Good,Pass
STU_0100,Student 0100,Female,2024_T2,JSS3,Geography,24.1,40,25,19,Excellent,Pass
STU_0100,Student 0100,Female,2024_T2,JSS3,Chemistry,23.7,40,34,26,Excellent,Pass
STU_0100,Student 0100,Female,2024_T2,JSS3,Biology,28.1,40,26,20,Excellent,Pass
STU_0100,Student 0100,Female,2024_T2,JSS3,Physics,26.1,40,25,19,Excellent,Pass
STU_0100,Student 0100,Female,2024_T2,JSS3,English Language,27.3,40,34,26,Excellent,Pass
STU_0100,Student 0100,Female,2024_T2,JSS3,Mathematics,21.4,40,35,27,Excellent,Pass
STU_0100,Student 0100,Female,2025_T1,JSS3,English Language,31.3,40,31,24,Good,Pass
STU_0100,Student 0100,Female,2025_T1,JSS3,Computer Science,29.2,40,35,28,Good,Pass
STU_0100,Student 0100,Female,2025_T1,JSS3,Further Mathematics,31.9,40,35,28,Good,Pass
STU_0100,Student 0100,Female,2025_T1,JSS3,Economics,28.0,40,34,27,Good,Pass
STU_0100,Student 0100,Female,2025_T1,JSS3,Biology,36.9,40,27,21,Good,Pass
STU_0100,Student 0100,Female,2025_T1,JSS3,Literature,32.8,40,26,20,Good,Pass
STU_0100,Student 0100,Female,2025_T2,JSS3,English Language,26.0,40,29,23,Good,Pass
STU_0100,Student 0100,Female,2025_T2,JSS3,Literature,29.6,40,27,21,Good,Pass
STU_0100,Student 0100,Female,2025_T2,JSS3,Biology,29.9,40,26,20,Good,Pass
STU_0100,Student 0100,Female,2025_T2,JSS3,Economics,29.9,40,29,23,Good,Pass
STU_0100,Student 0100,Female,2025_T2,JSS3,Chemistry,31.1,40,25,20,Good,Pass
STU_0100,Student 0100,Female,2025_T2,JSS3,Physics,26.1,40,31,25,Good,Pass
STU_0101,Student 0101,Female,2024_T1,JSS1,Chemistry,37.0,40,27,17,Good,Pass
STU_0101,Student 0101,Female,2024_T1,JSS1,Economics,33.2,40,33,21,Good,Pass
STU_0101,Student 0101,Female,2024_T1,JSS1,Physics,35.5,40,31,20,Good,Pass
STU_0101,Student 0101,Female,2024_T1,JSS1,Geography,34.5,40,28,18,Good,Pass
STU_0101,Student 0101,Female,2024_T1,JSS1,Computer Science,38.9,40,34,22,Good,Pass
STU_0101,Student 0101,Female,2024_T1,JSS1,Mathematics,37.5,40,35,23,Good,Pass
STU_0101,Student 0101,Female,2024_T2,JSS1,Mathematics,36.9,40,32,22,Good,Pass
STU_0101,Student 0101,Female,2024_T2,JSS1,English Language,36.2,40,25,17,Good,Pass
STU_0101,Student 0101,Female,2024_T2,JSS1,Further Mathematics,38.2,40,32,22,Good,Pass
STU_0101,Student 0101,Female,2024_T2,JSS1,Biology,36.9,40,27,19,Good,Pass
STU_0101,Student 0101,Female,2024_T2,JSS1,Geography,35.3,40,35,25,Good,Pass
STU_0101,Student 0101,Female,2024_T2,JSS1,Physics,33.9,40,35,25,Good,Pass
STU_0101,Student 0101,Female,2025_T1,JSS1,Physics,34.8,40,32,20,Good,Pass
STU_0101,Student 0101,Female,2025_T1,JSS1,Geography,35.1,40,32,20,Good,Pass
STU_0101,Student 0101,Female,2025_T1,JSS1,Economics,36.8,40,31,20,Good,Pass
STU_0101,Student 0101,Female,2025_T1,JSS1,Biology,36.7,40,31,20,Good,Pass
STU_0101,Student 0101,Female,2025_T1,JSS1,Mathematics,36.1,40,26,16,Good,Pass
STU_0101,Student 0101,Female,2025_T1,JSS1,Literature,31.1,40,33,21,Good,Pass
STU_0101,Student 0101,Female,2025_T2,JSS1,Literature,35.4,40,31,21,Good,Pass
STU_0101,Student 0101,Female,2025_T2,JSS1,English Language,39.0,40,25,17,Good,Pass
STU_0101,Student 0101,Female,2025_T2,JSS1,Geography,34.7,40,35,24,Good,Pass
STU_0101,Student 0101,Female,2025_T2,JSS1,Physics,37.7,40,35,24,Good,Pass
STU_0101,Student 0101,Female,2025_T2,JSS1,Computer Science,38.6,40,26,18,Good,Pass
STU_0101,Student 0101,Female,2025_T2,JSS1,Economics,32.0,40,30,21,Good,Pass
STU_0102,Student 0102,Female,2024_T1,JSS2,Further Mathematics,38.0,40,31,19,Good,Pass
STU_0102,Student 0102,Female,2024_T1,JSS2,Mathematics,33.9,40,26,16,Good,Pass
STU_0102,Student 0102,Female,2024_T1,JSS2,Economics,40.0,40,35,22,Good,Pass
STU_0102,Student 0102,Female,2024_T1,JSS2,Geography,40.0,40,30,19,Good,Pass
STU_0102,Student 0102,Female,2024_T1,JSS2,English Language,40.0,40,32,20,Good,Pass
STU_0102,Student 0102,Female,2024_T1,JSS2,Physics,39.4,40,26,16,Good,Pass
STU_0102,Student 0102,Female,2024_T2,JSS2,Mathematics,39.0,40,32,21,Good,Pass
STU_0102,Student 0102,Female,2024_T2,JSS2,Chemistry,38.5,40,31,20,Good,Pass
STU_0102,Student 0102,Female,2024_T2,JSS2,Computer Science,39.8,40,26,17,Good,Pass
STU_0102,Student 0102,Female,2024_T2,JSS2,Geography,40.0,40,33,21,Good,Pass
STU_0102,Student 0102,Female,2024_T2,JSS2,Biology,40.0,40,35,23,Good,Pass
STU_0102,Student 0102,Female,2024_T2,JSS2,English Language,40.0,40,29,19,Good,Pass
STU_0102,Student 0102,Female,2025_T1,JSS2,Mathematics,35.1,40,31,23,Good,Pass
STU_0102,Student 0102,Female,2025_T1,JSS2,Computer Science,36.4,40,26,19,Good,Pass
STU_0102,Student 0102,Female,2025_T1,JSS2,Geography,34.9,40,28,20,Good,Pass
STU_0102,Student 0102,Female,2025_T1,JSS2,Further Mathematics,36.2,40,35,26,Good,Pass
STU_0102,Student 0102,Female,2025_T1,JSS2,Physics,39.6,40,35,26,Good,Pass
STU_0102,Student 0102,Female,2025_T1,JSS2,Economics,35.9,40,33,24,Good,Pass
STU_0102,Student 0102,Female,2025_T2,JSS2,Physics,38.6,40,32,22,Good,Pass
STU_0102,Student 0102,Female,2025_T2,JSS2,Chemistry,35.8,40,35,24,Good,Pass
STU_0102,Student 0102,Female,2025_T2,JSS2,English Language,37.8,40,25,17,Good,Pass
STU_0102,Student 0102,Female,2025_T2,JSS2,Mathematics,35.7,40,32,22,Good,Pass
STU_0102,Student 0102,Female,2025_T2,JSS2,Geography,36.2,40,34,23,Good,Pass
STU_0102,Student 0102,Female,2025_T2,JSS2,Literature,35.2,40,25,17,Good,Pass
STU_0103,Student 0103,Female,2024_T1,JSS2,Computer Science,26.1,40,34,15,Average,Pass
STU_0103,Student 0103,Female,2024_T1,JSS2,English Language,30.9,40,28,12,Average,Pass
STU_0103,Student 0103,Female,2024_T1,JSS2,Further Mathematics,28.7,40,26,11,Average,Pass
STU_0103,Student 0103,Female,2024_T1,JSS2,Mathematics,27.5,40,28,12,Average,Pass
STU_0103,Student 0103,Female,2024_T1,JSS2,Chemistry,30.8,40,31,14,Average,Pass
STU_0103,Student 0103,Female,2024_T1,JSS2,Biology,28.5,40,30,13,Average,Pass
STU_0103,Student 0103,Female,2024_T2,JSS2,Geography,29.5,40,34,16,Poor,Fail
STU_0103,Student 0103,Female,2024_T2,JSS2,English Language,27.9,40,27,12,Poor,Pass
STU_0103,Student 0103,Female,2024_T2,JSS2,Physics,30.6,40,30,14,Poor,Pass
STU_0103,Student 0103,Female,2024_T2,JSS2,Literature,26.4,40,26,12,Poor,Fail
STU_0103,Student 0103,Female,2024_T2,JSS2,Further Mathematics,31.1,40,26,12,Poor,Pass
STU_0103,Student 0103,Female,2024_T2,JSS2,Mathematics,31.7,40,29,13,Poor,Pass
STU_0103,Student 0103,Female,2025_T1,JSS2,Further Mathematics,28.3,40,27,10,Poor,Pass
STU_0103,Student 0103,Female,2025_T1,JSS2,Physics,26.1,40,26,10,Poor,Pass
STU_0103,Student 0103,Female,2025_T1,JSS2,Literature,25.8,40,35,13,Poor,Fail
STU_0103,Student 0103,Female,2025_T1,JSS2,English Language,24.0,40,34,13,Poor,Fail
STU_0103,Student 0103,Female,2025_T1,JSS2,Biology,22.3,40,31,12,Poor,Fail
STU_0103,Student 0103,Female,2025_T1,JSS2,Mathematics,27.1,40,27,10,Poor,Fail
STU_0103,Student 0103,Female,2025_T2,JSS2,English Language,27.2,40,28,11,Average,Pass
STU_0103,Student 0103,Female,2025_T2,JSS2,Biology,23.3,40,27,10,Average,Pass
STU_0103,Student 0103,Female,2025_T2,JSS2,Economics,24.2,40,35,14,Average,Pass
STU_0103,Student 0103,Female,2025_T2,JSS2,Geography,26.1,40,29,11,Average,Fail
STU_0103,Student 0103,Female,2025_T2,JSS2,Chemistry,25.4,40,33,13,Average,Pass
STU_0103,Student 0103,Female,2025_T2,JSS2,Computer Science,24.3,40,32,12,Average,Fail
STU_0104,Student 0104,Male,2024_T1,JSS2,English Language,40.0,40,28,24,Average,Pass
STU_0104,Student 0104,Male,2024_T1,JSS2,Biology,36.5,40,28,24,Average,Pass
STU_0104,Student 0104,Male,2024_T1,JSS2,Geography,37.2,40,26,22,Average,Pass
STU_0104,Student 0104,Male,2024_T1,JSS2,Chemistry,38.4,40,33,28,Average,Pass
STU_0104,Student 0104,Male,2024_T1,JSS2,Mathematics,39.5,40,26,22,Average,Pass
STU_0104,Student 0104,Male,2024_T1,JSS2,Further Mathematics,38.6,40,34,29,Average,Pass
STU_0104,Student 0104,Male,2024_T2,JSS2,Chemistry,36.2,40,26,22,Average,Pass
STU_0104,Student 0104,Male,2024_T2,JSS2,Literature,36.4,40,27,23,Average,Pass
STU_0104,Student 0104,Male,2024_T2,JSS2,Computer Science,35.9,40,35,30,Average,Pass
STU_0104,Student 0104,Male,2024_T2,JSS2,Physics,36.3,40,32,27,Average,Pass
STU_0104,Student 0104,Male,2024_T2,JSS2,Mathematics,35.2,40,32,27,Average,Pass
STU_0104,Student 0104,Male,2024_T2,JSS2,English Language,34.7,40,27,23,Average,Pass
STU_0104,Student 0104,Male,2025_T1,JSS2,Biology,34.8,40,32,28,Good,Pass
STU_0104,Student 0104,Male,2025_T1,JSS2,Chemistry,38.4,40,25,22,Good,Pass
STU_0104,Student 0104,Male,2025_T1,JSS2,Economics,33.3,40,26,23,Good,Pass
STU_0104,Student 0104,Male,2025_T1,JSS2,Physics,32.4,40,25,22,Good,Pass
STU_0104,Student 0104,Male,2025_T1,JSS2,Literature,38.1,40,33,29,Good,Pass
STU_0104,Student 0104,Male,2025_T1,JSS2,Computer Science,36.1,40,27,24,Good,Pass
STU_0104,Student 0104,Male,2025_T2,JSS2,English Language,32.9,40,31,23,Average,Pass
STU_0104,Student 0104,Male,2025_T2,JSS2,Chemistry,35.9,40,28,21,Average,Pass
STU_0104,Student 0104,Male,2025_T2,JSS2,Literature,36.5,40,35,26,Average,Pass
STU_0104,Student 0104,Male,2025_T2,JSS2,Biology,34.9,40,30,22,Average,Pass
STU_0104,Student 0104,Male,2025_T2,JSS2,Economics,35.7,40,28,21,Average,Pass
STU_0104,Student 0104,Male,2025_T2,JSS2,Physics,31.1,40,26,19,Average,Pass
STU_0105,Student 0105,Male,2024_T1,SS2,Literature,28.0,40,32,26,Average,Pass
STU_0105,Student 0105,Male,2024_T1,SS2,Mathematics,26.9,40,27,22,Average,Pass
STU_0105,Student 0105,Male,2024_T1,SS2,Economics,29.7,40,31,25,Average,Pass
STU_0105,Student 0105,Male,2024_T1,SS2,English Language,29.8,40,30,24,Average,Pass
STU_0105,Student 0105,Male,2024_T1,SS2,Computer Science,27.4,40,27,22,Average,Pass
STU_0105,Student 0105,Male,2024_T1,SS2,Biology,24.6,40,32,26,Average,Pass
STU_0105,Student 0105,Male,2024_T2,SS2,Chemistry,31.8,40,25,22,Average,Pass
STU_0105,Student 0105,Male,2024_T2,SS2,Geography,32.4,40,29,25,Average,Pass
STU_0105,Student 0105,Male,2024_T2,SS2,Physics,28.8,40,27,24,Average,Pass
STU_0105,Student 0105,Male,2024_T2,SS2,Mathematics,33.5,40,26,23,Average,Pass
STU_0105,Student 0105,Male,2024_T2,SS2,Further Mathematics,30.3,40,32,28,Average,Pass
STU_0105,Student 0105,Male,2024_T2,SS2,Biology,30.5,40,32,28,Average,Pass
STU_0105,Student 0105,Male,2025_T1,SS2,Biology,24.3,40,26,23,Average,Pass
STU_0105,Student 0105,Male,2025_T1,SS2,Physics,28.8,40,31,28,Average,Pass
STU_0105,Student 0105,Male,2025_T1,SS2,Further Mathematics,28.4,40,33,30,Average,Pass
STU_0105,Student 0105,Male,2025_T1,SS2,Computer Science,28.1,40,32,29,Average,Pass
STU_0105,Student 0105,Male,2025_T1,SS2,Economics,33.0,40,28,25,Average,Pass
STU_0105,Student 0105,Male,2025_T1,SS2,English Language,26.4,40,34,31,Average,Pass
STU_0105,Student 0105,Male,2025_T2,SS2,Chemistry,31.4,40,34,29,Excellent,Pass
STU_0105,Student 0105,Male,2025_T2,SS2,Computer Science,26.3,40,27,23,Excellent,Pass
STU_0105,Student 0105,Male,2025_T2,SS2,Geography,30.3,40,34,29,Excellent,Pass
STU_0105,Student 0105,Male,2025_T2,SS2,Further Mathematics,30.3,40,25,21,Excellent,Pass
STU_0105,Student 0105,Male,2025_T2,SS2,Biology,33.2,40,31,26,Excellent,Pass
STU_0105,Student 0105,Male,2025_T2,SS2,English Language,32.1,40,25,21,Excellent,Pass
STU_0106,Student 0106,Female,2024_T1,SS1,English Language,25.1,40,25,15,Poor,Fail
STU_0106,Student 0106,Female,2024_T1,SS1,Literature,23.8,40,31,19,Poor,Fail
STU_0106,Student 0106,Female,2024_T1,SS1,Further Mathematics,25.8,40,28,17,Poor,Pass
STU_0106,Student 0106,Female,2024_T1,SS1,Computer Science,20.0,40,27,16,Poor,Fail
STU_0106,Student 0106,Female,2024_T1,SS1,Mathematics,26.4,40,30,18,Poor,Pass
STU_0106,Student 0106,Female,2024_T1,SS1,Biology,25.6,40,29,17,Poor,Pass
STU_0106,Student 0106,Female,2024_T2,SS1,Physics,23.7,40,31,22,Good,Pass
STU_0106,Student 0106,Female,2024_T2,SS1,Literature,20.6,40,27,19,Good,Pass
STU_0106,Student 0106,Female,2024_T2,SS1,Mathematics,24.4,40,30,21,Good,Pass
STU_0106,Student 0106,Female,2024_T2,SS1,Chemistry,22.7,40,35,24,Good,Pass
STU_0106,Student 0106,Female,2024_T2,SS1,Economics,22.4,40,32,22,Good,Pass
STU_0106,Student 0106,Female,2024_T2,SS1,English Language,22.4,40,35,24,Good,Pass
STU_0106,Student 0106,Female,2025_T1,SS1,Geography,23.1,40,34,22,Poor,Fail
STU_0106,Student 0106,Female,2025_T1,SS1,Further Mathematics,21.7,40,33,21,Poor,Pass
STU_0106,Student 0106,Female,2025_T1,SS1,Mathematics,21.6,40,34,22,Poor,Fail
STU_0106,Student 0106,Female,2025_T1,SS1,Physics,19.2,40,28,18,Poor,Fail
STU_0106,Student 0106,Female,2025_T1,SS1,Chemistry,22.8,40,35,22,Poor,Fail
STU_0106,Student 0106,Female,2025_T1,SS1,Economics,22.0,40,26,16,Poor,Fail
STU_0106,Student 0106,Female,2025_T2,SS1,Further Mathematics,25.4,40,32,19,Poor,Pass
STU_0106,Student 0106,Female,2025_T2,SS1,Geography,26.0,40,34,20,Poor,Pass
STU_0106,Student 0106,Female,2025_T2,SS1,Mathematics,23.3,40,25,15,Poor,Fail
STU_0106,Student 0106,Female,2025_T2,SS1,Literature,25.5,40,30,18,Poor,Fail
STU_0106,Student 0106,Female,2025_T2,SS1,Chemistry,27.2,40,30,18,Poor,Pass
STU_0106,Student 0106,Female,2025_T2,SS1,Physics,25.3,40,27,16,Poor,Pass
STU_0107,Student 0107,Female,2024_T1,JSS2,Literature,33.0,40,33,26,Average,Pass
STU_0107,Student 0107,Female,2024_T1,JSS2,Chemistry,29.2,40,35,27,Average,Pass
STU_0107,Student 0107,Female,2024_T1,JSS2,Further Mathematics,30.1,40,31,24,Average,Pass
STU_0107,Student 0107,Female,2024_T1,JSS2,Physics,32.6,40,29,22,Average,Pass
STU_0107,Student 0107,Female,2024_T1,JSS2,Economics,34.7,40,25,19,Average,Pass
STU_0107,Student 0107,Female,2024_T1,JSS2,Geography,31.3,40,26,20,Average,Pass
STU_0107,Student 0107,Female,2024_T2,JSS2,English Language,36.3,40,35,28,Average,Pass
STU_0107,Student 0107,Female,2024_T2,JSS2,Literature,34.8,40,26,21,Average,Pass
STU_0107,Student 0107,Female,2024_T2,JSS2,Biology,35.1,40,28,22,Average,Pass
STU_0107,Student 0107,Female,2024_T2,JSS2,Chemistry,32.2,40,32,25,Average,Pass
STU_0107,Student 0107,Female,2024_T2,JSS2,Further Mathematics,32.1,40,26,21,Average,Pass
STU_0107,Student 0107,Female,2024_T2,JSS2,Physics,33.3,40,26,21,Average,Pass
STU_0107,Student 0107,Female,2025_T1,JSS2,English Language,34.3,40,32,24,Average,Pass
STU_0107,Student 0107,Female,2025_T1,JSS2,Computer Science,34.1,40,27,20,Average,Pass
STU_0107,Student 0107,Female,2025_T1,JSS2,Physics,37.7,40,28,21,Average,Pass
STU_0107,Student 0107,Female,2025_T1,JSS2,Literature,31.2,40,33,25,Average,Pass
STU_0107,Student 0107,Female,2025_T1,JSS2,Mathematics,31.6,40,35,26,Average,Pass
STU_0107,Student 0107,Female,2025_T1,JSS2,Further Mathematics,33.9,40,25,19,Average,Pass
STU_0107,Student 0107,Female,2025_T2,JSS2,Physics,35.2,40,29,25,Average,Pass
STU_0107,Student 0107,Female,2025_T2,JSS2,Literature,33.3,40,28,25,Average,Pass
STU_0107,Student 0107,Female,2025_T2,JSS2,Geography,34.1,40,26,23,Average,Pass
STU_0107,Student 0107,Female,2025_T2,JSS2,Chemistry,34.7,40,25,22,Average,Pass
STU_0107,Student 0107,Female,2025_T2,JSS2,Economics,34.6,40,28,25,Average,Pass
